web-scraper-order,web-scraper-start-url,model_link,model_link-href,brand_name,image-src,model_name
"1685364123-142","https://watchbase.com/watches","Class","https://watchbase.com/zenith/class","Zenith","https://cdn.watchbase.com/watch/md/zenith/class/03-0510-400-24-c492-e5.jpg","Class"
"1685364123-143","https://watchbase.com/watches","Class","https://watchbase.com/zenith/class","Zenith","https://cdn.watchbase.com/watch/md/zenith/class/03-0510-400-04-c491-b4.jpg","Class"
"1685364123-144","https://watchbase.com/watches","Class","https://watchbase.com/zenith/class","Zenith","https://cdn.watchbase.com/watch/md/zenith/class/03-0510-400-24-c492-e2.jpg","Class"
"1685364149-145","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3100-3600-69-m3100-46.jpg","Chronomaster Sport"
"1685364149-146","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/3-3104-3600-54-m3100-a1.jpg","Chronomaster Sport"
"1685364149-147","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3101-3600-21-m3100-d2.jpg","Chronomaster Sport"
"1685364149-148","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3105-3600-52-m3100-d4.jpg","Chronomaster Sport"
"1685364149-149","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/65-3103-3600-53-c920-b8.jpg","Chronomaster Sport"
"1685364149-150","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/3-3101-3600-21-m3100-c0.jpg","Chronomaster Sport"
"1685364149-151","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3103-3600-69-m3100-6f.jpg","Chronomaster Sport"
"1685364149-152","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/65-3101-3600-21-c925-62.jpg","Chronomaster Sport"
"1685364149-153","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/65-3102-3600-21-c925-49.jpg","Chronomaster Sport"
"1685364149-154","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3100-3600-21-m3100-37.jpg","Chronomaster Sport"
"1685364149-155","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3100-3600-21-c822-9a.jpg","Chronomaster Sport"
"1685364149-156","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/65-3104-3600-52-c920-ba.jpg","Chronomaster Sport"
"1685364149-157","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3100-3600-69-c823-50.jpg","Chronomaster Sport"
"1685364149-158","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/18-3100-3600-69-c920-3f.jpg","Chronomaster Sport"
"1685364149-159","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/51-3100-3600-69-m3100-4.jpg","Chronomaster Sport"
"1685364149-160","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/18-3101-3600-69-m3100-8e.jpg","Chronomaster Sport"
"1685364149-161","https://watchbase.com/watches","Chronomaster Sport","https://watchbase.com/zenith/chronomaster-sport","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/18-3101-3600-21-m3100-c5.jpg","Chronomaster Sport"
"1685364175-162","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3200-3600-69-m3200-dd.jpg","Chronomaster Original"
"1685364175-163","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3200-3600-21-m3200-c2.jpg","Chronomaster Original"
"1685364175-164","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3200-3600-51-m3200-b4.jpg","Chronomaster Original"
"1685364175-165","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/chronomaster-original/03-3201-3600-18-m3200-t3-p-25.jpg","Chronomaster Original"
"1685364175-166","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/chronomaster-original/03-3203-3600-10-m3200-94.jpg","Chronomaster Original"
"1685364175-167","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3200-3600-69-c902-8a.jpg","Chronomaster Original"
"1685364175-168","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/16-3200-3600-02-c907-94.jpg","Chronomaster Original"
"1685364175-169","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/chronomaster-original/03-3202-3600-33-m3200-99.jpg","Chronomaster Original"
"1685364175-170","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3200-3600-21-c903-84.jpg","Chronomaster Original"
"1685364175-171","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3200-3600-51-c902-ad.jpg","Chronomaster Original"
"1685364175-172","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/03-3200-3600-34-c869-8e.jpg","Chronomaster Original"
"1685364175-173","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/16-3200-3600-03-c906-e3.jpg","Chronomaster Original"
"1685364175-174","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/18-3200-3600-69-c901-7b.jpg","Chronomaster Original"
"1685364175-175","https://watchbase.com/watches","Chronomaster Original","https://watchbase.com/zenith/chronomaster-original","Zenith","https://cdn.watchbase.com/watch/md/zenith/chronomaster-original/16-3202-3600-33-m3200-97.jpg","Chronomaster Original"
"1685364199-176","https://watchbase.com/watches","Chronomaster","https://watchbase.com/zenith/chronomaster","Zenith","https://cdn.watchbase.com/watch/md/zenith/chronomaster/03-20411-4061-07-c776-e7.jpg","Chronomaster"
"1685364199-177","https://watchbase.com/watches","Chronomaster","https://watchbase.com/zenith/chronomaster","Zenith","https://cdn.watchbase.com/watch/md/zenith/chronomaster/03-20417-4061-07-c772-37.jpg","Chronomaster"
"1685364199-178","https://watchbase.com/watches","Chronomaster","https://watchbase.com/zenith/chronomaster","Zenith","https://cdn.watchbase.com/watch/md/zenith/chronomaster/03-20410-4061-07-c772-a8.jpg","Chronomaster"
"1685364225-179","https://watchbase.com/watches","Academy","https://watchbase.com/zenith/academy","Zenith","https://cdn.watchbase.com/watch/md/zenith/el-primero/18-2212-8805-36-c713-c3.jpg","Academy"
"1685364225-180","https://watchbase.com/watches","Academy","https://watchbase.com/zenith/academy","Zenith","https://cdn.watchbase.com/watch/md/zenith/academy/18-2250-4033-01-c713-be.jpg","Academy"
"1685364225-181","https://watchbase.com/watches","Academy","https://watchbase.com/zenith/academy","Zenith","https://cdn.watchbase.com/watch/md/zenith/academy/95-2260-4810-21-c759-f6.jpg","Academy"
"1685364225-182","https://watchbase.com/watches","Academy","https://watchbase.com/zenith/academy","Zenith","https://cdn.watchbase.com/watch/md/zenith/academy/18-2215-8805-36-c713-47.jpg","Academy"
"1685364225-183","https://watchbase.com/watches","Academy","https://watchbase.com/zenith/academy","Zenith","https://cdn.watchbase.com/watch/md/zenith/academy/18-2210-4810-01-c713-dc.jpg","Academy"
"1685364225-184","https://watchbase.com/watches","Academy","https://watchbase.com/zenith/academy","Zenith","https://cdn.watchbase.com/watch/md/zenith/academy/18-2251-4043-36-c713-bf.jpg","Academy"
"1685364225-185","https://watchbase.com/watches","Academy","https://watchbase.com/zenith/academy","Zenith","https://cdn.watchbase.com/watch/md/zenith/academy/18-2213-8804-55-c713-3f.jpg","Academy"
"1685364225-186","https://watchbase.com/watches","Academy","https://watchbase.com/zenith/academy","Zenith","https://cdn.watchbase.com/watch/md/zenith/academy/39-2210-8804-58-c714-ef.jpg","Academy"
"1685364225-187","https://watchbase.com/watches","Academy","https://watchbase.com/zenith/academy","Zenith","https://cdn.watchbase.com/watch/md/zenith/academy/18-2211-8804-91-c713-d2.jpg","Academy"
"1685364225-188","https://watchbase.com/watches","Academy","https://watchbase.com/zenith/academy","Zenith","https://cdn.watchbase.com/watch/md/zenith/academy/18-2214-8804-95-c713-90.jpg","Academy"
"1685364225-189","https://watchbase.com/watches","Academy","https://watchbase.com/zenith/academy","Zenith","https://cdn.watchbase.com/watch/md/zenith/academy/40-2211-8804-91-c714-5d.jpg","Academy"
"1685364251-190","https://watchbase.com/watches","42,5mm Classic","https://watchbase.com/zeitwinkel/42-5mm-classic","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/082-rhodium-4c.jpg","42,5mm Classic"
"1685364251-191","https://watchbase.com/watches","42,5mm Classic","https://watchbase.com/zeitwinkel/42-5mm-classic","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/42-5mm-classic/273-sf-7d.jpg","42,5mm Classic"
"1685364251-192","https://watchbase.com/watches","42,5mm Classic","https://watchbase.com/zeitwinkel/42-5mm-classic","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/032-silver-bf.jpg","42,5mm Classic"
"1685364251-193","https://watchbase.com/watches","42,5mm Classic","https://watchbase.com/zeitwinkel/42-5mm-classic","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/42-5mm-classic/181-silver-b9.jpg","42,5mm Classic"
"1685364251-194","https://watchbase.com/watches","42,5mm Classic","https://watchbase.com/zeitwinkel/42-5mm-classic","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/42-5mm-classic/273-black-c3.jpg","42,5mm Classic"
"1685364251-195","https://watchbase.com/watches","42,5mm Classic","https://watchbase.com/zeitwinkel/42-5mm-classic","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/42-5mm-classic/273-silver-71.jpg","42,5mm Classic"
"1685364251-196","https://watchbase.com/watches","42,5mm Classic","https://watchbase.com/zeitwinkel/42-5mm-classic","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/42-5mm-classic/273-blue-91.jpg","42,5mm Classic"
"1685364251-197","https://watchbase.com/watches","42,5mm Classic","https://watchbase.com/zeitwinkel/42-5mm-classic","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/312-silver-66.jpg","42,5mm Classic"
"1685364251-198","https://watchbase.com/watches","42,5mm Classic","https://watchbase.com/zeitwinkel/42-5mm-classic","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/312-black-5f.jpg","42,5mm Classic"
"1685364251-199","https://watchbase.com/watches","42,5mm Classic","https://watchbase.com/zeitwinkel/42-5mm-classic","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/42-5mm-classic/181-black-92.jpg","42,5mm Classic"
"1685364251-200","https://watchbase.com/watches","42,5mm Classic","https://watchbase.com/zeitwinkel/42-5mm-classic","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/42-5mm-classic/181-blue-6.jpg","42,5mm Classic"
"1685364277-201","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/082-egf-b0.jpg","39mm Midsize"
"1685364277-202","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/082-af.jpg","39mm Midsize"
"1685364277-203","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/083-blue-bd.jpg","39mm Midsize"
"1685364277-204","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/032-black-f9.jpg","39mm Midsize"
"1685364277-205","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/082-black-1b.jpg","39mm Midsize"
"1685364277-206","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/081-blue-7e.jpg","39mm Midsize"
"1685364277-207","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/081-rhodium-4f.jpg","39mm Midsize"
"1685364277-208","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/188-rhodium-3b.jpg","39mm Midsize"
"1685364277-209","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/082-silver-b5.jpg","39mm Midsize"
"1685364277-210","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/081-black-1e.jpg","39mm Midsize"
"1685364277-211","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/083-black-41.jpg","39mm Midsize"
"1685364277-212","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/083-rhodium-39.jpg","39mm Midsize"
"1685364277-213","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/083-silver-e1.jpg","39mm Midsize"
"1685364277-214","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/188-black-32.jpg","39mm Midsize"
"1685364277-215","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/188-blue-c0.jpg","39mm Midsize"
"1685364277-216","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/188-silver-96.jpg","39mm Midsize"
"1685364277-217","https://watchbase.com/watches","39mm Midsize","https://watchbase.com/zeitwinkel/39mm-midsize","Zeitwinkel","https://cdn.watchbase.com/watch/md/zeitwinkel/39mm-midsize/081-silver-28.jpg","39mm Midsize"
"1685364301-218","https://watchbase.com/watches","Code-R","https://watchbase.com/wyler-geneve/code-r","Wyler Geneve","https://cdn.watchbase.com/watch/md/wyler-geneve/code-r/100-2-00-bb1-rba-ce.jpg","Code-R"
